name,cpu,ram,counter,timestamp
RAVBg64.exe,85.1,0.13,1,2019-11-16 17:07:07
AdAppMgrSvc.exe,0.0,0.1,1,2019-11-16 17:07:07
conhost.exe,0.2,0.6,1,2019-11-16 17:07:07
igfxTray.exe,0.0,0.04,1,2019-11-16 17:07:07
AvastSvc.exe,3.4,4.94,1,2019-11-16 17:07:07
BtwRSupportService.exe,0.0,0.01,1,2019-11-16 17:07:07
sqlbrowser.exe,0.0,0.01,1,2019-11-16 17:07:07
spoolsv.exe,0.0,0.1,1,2019-11-16 17:07:07
FNPLicensingService64.exe,0.0,0.03,1,2019-11-16 17:07:07
sqlwriter.exe,0.0,0.02,1,2019-11-16 17:07:07
SynTPEnhService.exe,0.0,0.01,1,2019-11-16 17:07:07
RuntimeBroker.exe,0.3,2.26,1,2019-11-16 17:07:07
TeamViewer_Service.exe,0.0,0.06,1,2019-11-16 17:07:07
SecurityHealthService.exe,0.0,0.09,1,2019-11-16 17:07:07
ctfmon.exe,0.0,0.11,1,2019-11-16 17:07:07
sqlceip.exe,0.0,0.2,1,2019-11-16 17:07:07
AvastUI.exe,0.5,0.68,1,2019-11-16 17:07:07
Microsoft.Python.LanguageServer.exe,19.9,7.7,1,2019-11-16 17:07:07
SkypeBackgroundHost.exe,0.0,0.11,1,2019-11-16 17:07:07
unsecapp.exe,0.0,0.04,1,2019-11-16 17:07:07
SynTPEnh.exe,0.5,0.13,1,2019-11-16 17:07:07
sihost.exe,0.0,0.44,1,2019-11-16 17:07:07
SynTPHelper.exe,0.0,0.01,1,2019-11-16 17:07:07
CCXProcess.exe,0.0,0.03,1,2019-11-16 17:07:07
explorer.exe,0.0,1.47,1,2019-11-16 17:07:07
dllhost.exe,0.0,0.36,1,2019-11-16 17:07:07
PresentationFontCache.exe,0.0,0.06,1,2019-11-16 17:07:07
SkypeApp.exe,0.5,2.59,1,2019-11-16 17:07:07
Discord.exe,4.9,1.73,1,2019-11-16 17:07:07
AGSService.exe,0.0,0.09,1,2019-11-16 17:07:07
EvernoteClipper.exe,0.0,0.02,1,2019-11-16 17:07:07
Code.exe,35.4,7.88,1,2019-11-16 17:07:07
RtkNGUI64.exe,0.0,0.11,1,2019-11-16 17:07:07
java.exe,0.0,1.99,1,2019-11-16 17:07:07
chrome.exe,26.0,15.9,1,2019-11-16 17:07:07
AppVShNotify.exe,0.0,0.17,1,2019-11-16 17:07:07
SearchUI.exe,0.0,0.79,1,2019-11-16 17:07:07
bash.exe,0.0,0.28,1,2019-11-16 17:07:07
ApplicationFrameHost.exe,0.0,0.25,1,2019-11-16 17:07:07
AvastBrowserCrashHandler.exe,0.0,0.0,1,2019-11-16 17:07:07
wlanext.exe,0.0,0.07,1,2019-11-16 17:07:07
SettingSyncHost.exe,0.0,0.01,1,2019-11-16 17:07:07
FileCoAuth.exe,0.0,0.07,1,2019-11-16 17:07:07
sedsvc.exe,0.0,0.13,1,2019-11-16 17:07:07
SgrmBroker.exe,0.0,0.06,1,2019-11-16 17:07:07
AdobeIPCBroker.exe,0.2,0.13,1,2019-11-16 17:07:07
GameBar.exe,0.0,0.26,1,2019-11-16 17:07:07
ShellExperienceHost.exe,0.0,0.68,1,2019-11-16 17:07:07
AGMService.exe,0.0,0.06,1,2019-11-16 17:07:07
node.exe,0.5,0.8,1,2019-11-16 17:07:07
